id|nct_id|name|downcase_name
293730629|NCT06993103|Cows Milk Allergy|cows milk allergy
293730630|NCT06993103|Hospital Length of Stay|hospital length of stay
293730631|NCT06993103|Neonatal Intensive Care Unit|neonatal intensive care unit
293730632|NCT06993103|Breastfeeding|breastfeeding
293730633|NCT06993103|Mental Health Issue|mental health issue
293730656|NCT00425269|Metabolic Syndrome|metabolic syndrome
293730657|NCT00425269|Type 2 Diabetes|type 2 diabetes
293798668|NCT01781533|Diabetes|diabetes
293798669|NCT05296733|Healthy|healthy
293798670|NCT05296733|Liver Diseases|liver diseases
293798671|NCT05296733|Obesity|obesity
293730695|NCT01678235|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
294075037|NCT07204782|Diabete Mellitus|diabete mellitus
293730908|NCT01185236|Type 2 Diabetes Mellitus Without Insulin Treatment|type 2 diabetes mellitus without insulin treatment
293935084|NCT01374594|Diabetes|diabetes
293730997|NCT00566319|Prediabetic State|prediabetic state
293731056|NCT04004988|Healthy|healthy
293731073|NCT00994513|Obesity|obesity
293731074|NCT00994513|Cardiovascular Disease|cardiovascular disease
293731075|NCT00994513|Type 2 Diabetes|type 2 diabetes
293731104|NCT00106704|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293731144|NCT03835195|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293731229|NCT03674528|Non-Alcoholic Fatty Liver Disease|non-alcoholic fatty liver disease
293731230|NCT03674528|Non-alcoholic Steatohepatitis|non-alcoholic steatohepatitis
293731245|NCT05418179|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293731246|NCT03341299|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293935221|NCT03244241|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293935224|NCT03477786|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293935225|NCT03477786|Hypertension|hypertension
293731328|NCT01486966|Diabetes|diabetes
293731329|NCT01486966|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293935259|NCT04288362|Diabetes Mellitus|diabetes mellitus
293935260|NCT04288362|Chronic Disease|chronic disease
293935261|NCT04288362|Patient Care Planning|patient care planning
293935262|NCT04288362|Patient Participation|patient participation
293935263|NCT04288362|Self Care|self care
293935264|NCT04288362|Empowerment|empowerment
293731429|NCT06998511|Hypertension|hypertension
293731430|NCT06998511|Diabetes|diabetes
293731431|NCT06998511|Blood Pressure Control|blood pressure control
293731432|NCT06998511|Glucose Control|glucose control
293731433|NCT06998511|Psychosocial Adaptation|psychosocial adaptation
293731442|NCT06999356|Diabetes|diabetes
293731443|NCT06999356|Nutrition|nutrition
293731451|NCT06998238|Overweight and Obesity|overweight and obesity
293731452|NCT06998238|Hyperandrogenemia|hyperandrogenemia
293731453|NCT06998238|Insulin Resistance|insulin resistance
293731506|NCT03544684|Type1diabetes|type1diabetes
293731512|NCT03208010|Prediabetic State|prediabetic state
293731513|NCT03208010|Overweight and Obesity|overweight and obesity
293731605|NCT06048549|Effects of Obesity on COPD Mechanically Ventilated Patients|effects of obesity on copd mechanically ventilated patients
293731647|NCT04350762|Sarcopenia|sarcopenia
293731688|NCT01926457|Prediabetes|prediabetes
293731689|NCT01926457|Gestational Diabetes|gestational diabetes
293731778|NCT01790724|Diabetes Type 2|diabetes type 2
293731779|NCT01790724|Metabolic Syndrome|metabolic syndrome
293731780|NCT01834989|Tendinopathy|tendinopathy
293731792|NCT00896077|Healthy|healthy
293731793|NCT00896077|Type 1 Diabetes|type 1 diabetes
293731820|NCT04538989|Congenital Hyperinsulinism|congenital hyperinsulinism
293935365|NCT01647308|Type 2 Diabetes|type 2 diabetes
293935406|NCT00799643|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293521961|NCT02014220|Obesity|obesity
293521962|NCT02014220|Overweight|overweight
293521963|NCT02014220|Diabetes|diabetes
293521964|NCT02014220|Metabolic Syndrome|metabolic syndrome
293521985|NCT06901245|Prader-Willi Syndrome|prader-willi syndrome
293521986|NCT06901245|Hypothalamic Obesity|hypothalamic obesity
293521987|NCT06901245|Obesity/Therapy|obesity/therapy
293521988|NCT04874116|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293731906|NCT05062785|Out-Of-Hospital Cardiac Arrest|out-of-hospital cardiac arrest
293731907|NCT05062785|Healthy|healthy
293420086|NCT01722682|Type 1 Diabetes|type 1 diabetes
293420113|NCT04462016|Blood Glucose Response|blood glucose response
293420164|NCT02244424|Adolescent Mothers|adolescent mothers
293420165|NCT02244424|Infant Obesity|infant obesity
293420216|NCT04969159|Sepsis|sepsis
293420228|NCT01044134|Obesity|obesity
293420248|NCT02409329|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293935497|NCT04714216|Diabetes Mellitus|diabetes mellitus
294075123|NCT05966051|Childhood Obesity|childhood obesity
293420290|NCT03200535|PreDiabetes|prediabetes
293420291|NCT03200535|Obesity|obesity
293420302|NCT06085339|Type 1 Diabetes|type 1 diabetes
293420324|NCT03388788|Cardiovascular Risk Factor|cardiovascular risk factor
293420325|NCT03388788|Circadian Dysregulation|circadian dysregulation
293420326|NCT03388788|Obesity|obesity
293420364|NCT03053336|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293420365|NCT03053336|Exercise|exercise
293420369|NCT04440319|Type2 Diabetes Mellitus|type2 diabetes mellitus
293420401|NCT06427525|Adolescents|adolescents
293420402|NCT06427525|Mobile Application|mobile application
293420403|NCT06427525|School Health|school health
293420404|NCT06427525|Physical Activity|physical activity
293420405|NCT06427525|Nutrition Disorder, Child|nutrition disorder, child
293420500|NCT06972251|Diabetes Mellitus, Type II|diabetes mellitus, type ii
293420501|NCT06972251|Type 2 Diabetes|type 2 diabetes
293420502|NCT06972251|Diabetes Distress|diabetes distress
293420503|NCT06972251|Self Management|self management
293420504|NCT06972251|Veteran|veteran
293420643|NCT07279779|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293420688|NCT07278531|Type 2 Diabetes|type 2 diabetes
293935541|NCT02443922|Type 2 Diabetes|type 2 diabetes
293420735|NCT00484419|Type 2 Diabetes|type 2 diabetes
293420736|NCT00484419|Hyperlipidemia|hyperlipidemia
293420840|NCT05449782|Microangiopathy, Diabetic|microangiopathy, diabetic
293420841|NCT05449782|Polyphenol|polyphenol
293420842|NCT05449782|Optical Tomography|optical tomography
293420843|NCT05449782|Vascular Endothelium|vascular endothelium
293420844|NCT05449782|Arterial Stiffness|arterial stiffness
293420845|NCT05449782|Healthy Participants|healthy participants
293935577|NCT02338921|Type 2 Diabetes|type 2 diabetes
293420863|NCT02269631|Obesity|obesity
293420864|NCT02269631|Colorectal Carcinoma|colorectal carcinoma
293420872|NCT06980623|Type 2 Diabetes|type 2 diabetes
293420873|NCT06980623|Heart Failure|heart failure
293420943|NCT01098994|Type 1 Diabetes|type 1 diabetes
293420944|NCT01098994|Heart Disease|heart disease
293420979|NCT01029392|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293421220|NCT06905717|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293522034|NCT00057304|Diabetes|diabetes
293522035|NCT02589327|Obesity|obesity
293935672|NCT05645913|Atrial Fibrillation|atrial fibrillation
293421335|NCT05866380|Type2diabetes|type2diabetes
293421364|NCT04940078|Obesity & Overweight|obesity & overweight
293935673|NCT05645913|Obesity|obesity
293935674|NCT05645913|Prognosis|prognosis
293935675|NCT05645913|Anticoagulants|anticoagulants
293421462|NCT03659461|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293421463|NCT03659461|PreDiabetes|prediabetes
293421478|NCT01087632|Metabolic Syndrome|metabolic syndrome
293421484|NCT00120536|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293421491|NCT03769883|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293421492|NCT03769883|Type2 Diabetes|type2 diabetes
293421493|NCT03769883|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293421494|NCT03769883|Type2 Diabetes Mellitus|type2 diabetes mellitus
293421534|NCT03621007|POMC Deficiency Obesity|pomc deficiency obesity
293421535|NCT03621007|PCSK1 Deficiency Obesity|pcsk1 deficiency obesity
293421536|NCT03621007|LEPR Deficiency Obesity|lepr deficiency obesity
293935779|NCT00624104|Obesity|obesity
293935782|NCT00512408|Congestive Heart Failure|congestive heart failure
293935791|NCT01646320|Type 2 Diabetes|type 2 diabetes
294075249|NCT03884075|Non-Alcoholic Steatohepatitis|non-alcoholic steatohepatitis
294075250|NCT03884075|Non-Alcoholic Fatty Liver Disease|non-alcoholic fatty liver disease
293421705|NCT02100319|Hypertension|hypertension
293421770|NCT07280221|Obesity|obesity
293421839|NCT01453413|Diabetes|diabetes
293421857|NCT00006331|Diabetes Mellitus|diabetes mellitus
293421858|NCT00006331|Kidney Failure|kidney failure
293421898|NCT05365152|Diabetes|diabetes
293421899|NCT05365152|Blood Sugar; High|blood sugar; high
293421960|NCT02947620|Type II Diabetes|type ii diabetes
293421961|NCT02947620|Dyslipidemia|dyslipidemia
293421970|NCT04647617|Twelve Week Quantitative Weight Bearing of Resistance Training Effect on Glycemic Control and Muscle Strength|twelve week quantitative weight bearing of resistance training effect on glycemic control and muscle strength
293421971|NCT03680079|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293422006|NCT00592202|Morbid Obesity|morbid obesity
293422039|NCT06000735|Stress|stress
293422040|NCT06000735|Blood Sugar; High|blood sugar; high
293422041|NCT06000735|Cholesterol, Elevated|cholesterol, elevated
293422042|NCT06000735|Diet Habit|diet habit
293422076|NCT03642470|Type 1 Diabetes|type 1 diabetes
293422092|NCT00333723|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293422111|NCT06998758|Neoadjuvant Chemotherapy|neoadjuvant chemotherapy
293422112|NCT06998758|Weight Loss|weight loss
293422158|NCT06176365|Obesity|obesity
293422165|NCT06779929|Type 2 Diabetes|type 2 diabetes
293422166|NCT05904769|Diabetes|diabetes
293422184|NCT02971722|Healthy|healthy
294075293|NCT00324363|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293422351|NCT00834652|Depression|depression
293522132|NCT00264251|HIV Infections|hiv infections
293522133|NCT00264251|Insulin Resistance|insulin resistance
293522134|NCT00264251|Obesity|obesity
293935901|NCT00436176|Diabetes|diabetes
293422475|NCT06369649|Injection Fear|injection fear
293422476|NCT06369649|Injection Site Coldness|injection site coldness
293422477|NCT06369649|Pain|pain
293422478|NCT06369649|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293422479|NCT06369649|Pediatric Disease|pediatric disease
293422480|NCT06369649|Nurse's Role|nurse's role
293422492|NCT01868763|Overweight|overweight
293422496|NCT04440449|Frailty|frailty
293422497|NCT04440449|Weight, Body|weight, body
293422498|NCT04440449|Type 2 Diabetes|type 2 diabetes
293935952|NCT00432679|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293422547|NCT06854614|Obesity|obesity
293422551|NCT03847194|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293522181|NCT01080976|Diabetes|diabetes
293422638|NCT00577148|Fatty Liver|fatty liver
293935977|NCT04149262|Type 1 Diabetes|type 1 diabetes
293935987|NCT04600622|Diabetes Mellitus|diabetes mellitus
293422766|NCT00435565|Pregnancy|pregnancy
293422767|NCT00435565|Diabetes|diabetes
293422811|NCT05335083|Obstructive Sleep Apnea|obstructive sleep apnea
293422812|NCT05335083|Pre-diabetes|pre-diabetes
293798702|NCT02690883|Diabetic Nephropathies|diabetic nephropathies
293422835|NCT07011667|Obesity|obesity
293422846|NCT02746627|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293422883|NCT03078478|Diabetes|diabetes
293422884|NCT03078478|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936031|NCT05000775|Obesity|obesity
293422911|NCT00131755|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293422914|NCT06226194|Bariatric Surgery Candidate|bariatric surgery candidate
293422915|NCT06226194|Obesity, Morbid|obesity, morbid
293422916|NCT06226194|Genetic Predisposition|genetic predisposition
293422917|NCT06226194|Metabolic Syndrome|metabolic syndrome
293422918|NCT06226194|Weight Loss|weight loss
293422919|NCT01930318|Gastrointestinal Cancer|gastrointestinal cancer
293422920|NCT07036562|Overweight and Obesity|overweight and obesity
293422983|NCT05478252|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293423156|NCT02354911|Type 1 Diabetes|type 1 diabetes
293936108|NCT02471404|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293936109|NCT02471404|Inadequate Glycaemic Control|inadequate glycaemic control
293798716|NCT01157923|Type 1 Diabetes|type 1 diabetes
293798717|NCT01157923|Insulin Pump Therapy|insulin pump therapy
293423267|NCT02623452|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293423328|NCT03064321|Insomnia|insomnia
293423329|NCT03064321|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936176|NCT04695158|Covid19|covid19
293936177|NCT04695158|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936190|NCT02631083|Type 2 Diabetes, Obesity, Prediabetes|type 2 diabetes, obesity, prediabetes
293423369|NCT03165877|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293522241|NCT01304290|Complication of Transplanted Organ, Nos|complication of transplanted organ, nos
293936232|NCT01267591|Peripheral Artery Tonometry|peripheral artery tonometry
293936233|NCT01267591|Diabetes|diabetes
293423401|NCT01509742|Diabetes|diabetes
293423402|NCT01509742|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936234|NCT01267591|Children|children
293936235|NCT01267591|Obesity|obesity
293423465|NCT06464497|Obesity, Childhood|obesity, childhood
293423466|NCT06464497|Diet, Healthy|diet, healthy
293423467|NCT06464497|Body Weight Changes|body weight changes
294075390|NCT03867656|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293423543|NCT03302377|Physical Activity|physical activity
293423544|NCT03302377|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293423585|NCT00518882|Diabetes|diabetes
293423586|NCT00518882|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294075438|NCT01219400|Diabetes|diabetes
293423630|NCT00266240|Diabetes Mellitus Type 2|diabetes mellitus type 2
293423660|NCT06273020|Ischemic Stroke, Acute|ischemic stroke, acute
293423661|NCT06273020|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293423662|NCT06273020|Blood Brain Barrier|blood brain barrier
293423664|NCT00896194|Overweight|overweight
293423665|NCT00896194|Obesity|obesity
293423666|NCT01000363|Diabetes|diabetes
293423687|NCT02214719|Diabetes, Type 1|diabetes, type 1
293423691|NCT04417582|Obesity|obesity
293423692|NCT04417582|Weight Change, Body|weight change, body
293423693|NCT04417582|Obesity; Endocrine|obesity; endocrine
293423694|NCT04417582|Obesity, Metabolically Benign|obesity, metabolically benign
293423751|NCT01762826|GDM|gdm
293936332|NCT05491005|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293423818|NCT04094740|Type 1 Diabetes|type 1 diabetes
294075478|NCT03320941|Obesity|obesity
294075518|NCT00287183|Diabetic Nephropathy|diabetic nephropathy
293423831|NCT06250192|Diabetes Mellitus|diabetes mellitus
293423832|NCT06250192|Pregnancy Complications|pregnancy complications
293423851|NCT01699763|Diabetes|diabetes
293423902|NCT06816147|Obesity Prevention|obesity prevention
293423913|NCT06906627|Chronic Kidney Disease(CKD)|chronic kidney disease(ckd)
293423914|NCT06906627|Type 2 DM|type 2 dm
293423915|NCT06906627|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293522383|NCT01254084|Type 2 Diabetes|type 2 diabetes
293522392|NCT04591015|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293522393|NCT04591015|Covid19|covid19
293732019|NCT04243564|Morbid Obesity|morbid obesity
293424009|NCT03943537|Psychosis|psychosis
293424010|NCT03943537|Schizophrenia|schizophrenia
293424011|NCT03943537|Schizo Affective Disorder|schizo affective disorder
293424012|NCT03943537|Bipolar I Disorder|bipolar i disorder
293936375|NCT06040463|Diabetes|diabetes
293936376|NCT06040463|Diabetes Mellitus|diabetes mellitus
293936377|NCT06040463|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293936378|NCT06040463|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936398|NCT03437798|Periodontal Diseases|periodontal diseases
293936399|NCT03437798|Diabetes|diabetes
293936400|NCT03437798|Osteoporosis|osteoporosis
293936401|NCT03437798|Cardiovascular Risk Factor|cardiovascular risk factor
293936404|NCT02089451|Diabetes|diabetes
293936405|NCT02089451|Healthy|healthy
293936419|NCT06449235|Type2diabetes|type2diabetes
293936427|NCT01547104|Diabetes Mellitus Type 2|diabetes mellitus type 2
293936429|NCT00157586|Type 2 Diabetes|type 2 diabetes
293424092|NCT05979077|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293522479|NCT06517797|Obesity|obesity
293936480|NCT03950219|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936583|NCT01177813|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293936595|NCT02934113|Obesity|obesity
293936596|NCT02934113|Diabetes|diabetes
293936645|NCT01990300|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293936663|NCT05690789|Obesity|obesity
293936685|NCT02293837|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293936686|NCT02293837|New-onset Type 1 Diabetes Mellitus|new-onset type 1 diabetes mellitus
293936687|NCT02293837|T1DM|t1dm
293936688|NCT02293837|T1D|t1d
293522512|NCT04886388|Type 2 Diabetes|type 2 diabetes
293522514|NCT02290925|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293424147|NCT01951287|Blood Glucose|blood glucose
293424148|NCT01951287|Blood Insulin|blood insulin
